Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
a8a76b87,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a8a76b87-a91f-4ee9-8ffc-813915cc3613,ba05wvaw0225,PostTest,81fe5ff9-1ef1-41ae-9ae2-8e880813276e,Mesh,a8a76b87-a91f-4ee9-8ffc-813915cc3613,,https://axonsv.app.intel.com/apps/record-viewer/81fe5ff9-1ef1-41ae-9ae2-8e880813276e,"['HW.CFG.ERR', 'TPostest_ProjectEnd Failed Exit Code 2']",,,None
f449ef48,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f449ef48-e494-4d62-9281-9f7a36306f43,ba05wvaw0272,PreBoot,success,DefaultFlowBasicTest,f449ef48-e494-4d62-9281-9f7a36306f43,,,['HPreboot_VirtualEnvChk Failed Exit Code 1'],,,None
dd1b08af,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dd1b08af-fc93-4bbf-a3d6-cbcbbe087b22,ba05wvaw0225,PreBoot,success,Mesh,dd1b08af-fc93-4bbf-a3d6-cbcbbe087b22,,,['HPreboot_VirtualEnvChk Failed Exit Code 1'],,,None
d741add2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d741add2-b3e7-4212-8a79-024616d2dec9,ba05wvaw0248,RebootStation,success,DefaultFlowBasicTest,d741add2-b3e7-4212-8a79-024616d2dec9,,,['hrebootstation_gracefulreboot_overrides Failed TargetRebootTimeout'],,,None
11aaea3a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/11aaea3a-5144-42f0-a002-b2bbec5228f9,ba05wvaw0232,PostTest,394c53df-a372-45ee-ba7e-60b2d971db12,Mesh,11aaea3a-5144-42f0-a002-b2bbec5228f9,,https://axonsv.app.intel.com/apps/record-viewer/394c53df-a372-45ee-ba7e-60b2d971db12,"['HW.CFG.ERR', 'TPostest_ProjectEnd Failed Exit Code 2']",,,None
84a798c1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/84a798c1-8ee1-4477-8bd6-1687e151dabf,ba05wvaw0232,PreBoot,NoMatch,Memory,84a798c1-8ee1-4477-8bd6-1687e151dabf,,,[],,,None
5af5a197,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5af5a197-bf37-470e-b093-6d7a3fa60081,ba05wvaw0266,PostTest,success,Mesh,5af5a197-bf37-470e-b093-6d7a3fa60081,,,['HPostest_ProjectEndMoka Failed Exit Code 1831'],,,None
c72397a6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c72397a6-b766-4c2e-a2dc-7eccfed9846f,ba05wvaw0266,PreBoot,success,Memory,c72397a6-b766-4c2e-a2dc-7eccfed9846f,,,['HPreboot_VirtualEnvChk Failed Exit Code 1'],,,None
4aa626c2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4aa626c2-c4ab-4a06-af3c-991383a83261,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,4aa626c2-c4ab-4a06-af3c-991383a83261,,,['HPreboot_VirtualEnvChk Failed Exit Code 1'],,,None
57698db8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/57698db8-b585-47de-b2d2-29a692033f95,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,57698db8-b585-47de-b2d2-29a692033f95,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
bba830f3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/bba830f3-4bea-4633-a228-9540d671e56e,ba05wvaw0232,PreBoot,success,Memory,bba830f3-4bea-4633-a228-9540d671e56e,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
75d345c1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/75d345c1-31c6-4f66-bf1a-8a5577b4dcc8,ba05wvaw0287,PreBoot,success,PCIe,75d345c1-31c6-4f66-bf1a-8a5577b4dcc8,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
1b5a2471,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1b5a2471-a6cf-442d-abe6-9439885d928f,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,1b5a2471-a6cf-442d-abe6-9439885d928f,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
56185991,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/56185991-8392-4792-a1b3-cbcf6d37aa9b,ba05wvaw0272,PreBoot,success,DefaultFlowBasicTest,56185991-8392-4792-a1b3-cbcf6d37aa9b,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
1253b982,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1253b982-a15d-4662-965d-43ac9bac461e,ba05wvaw0232,PreBoot,success,Memory,1253b982-a15d-4662-965d-43ac9bac461e,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
16e1bd6c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/16e1bd6c-22ee-45ce-acc7-753922678ac1,ba05wvaw0287,PreBoot,success,PCIe,16e1bd6c-22ee-45ce-acc7-753922678ac1,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
7c97322c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7c97322c-3c59-4d8b-b6f2-133055075bbb,ba05wvaw0283,PreBoot,success,Mesh,7c97322c-3c59-4d8b-b6f2-133055075bbb,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
334583dd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/334583dd-a032-4ea5-b743-2cadefef4e49,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,334583dd-a032-4ea5-b743-2cadefef4e49,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
ee1d3563,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ee1d3563-930a-44df-8d82-f06267b00488,ba05wvaw0298,PreBoot,success,Mesh,ee1d3563-930a-44df-8d82-f06267b00488,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
39d76b55,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/39d76b55-1684-4f8f-bbf4-a13f6ecb82bb,ba05wvaw0272,PreBoot,success,DefaultFlowBasicTest,39d76b55-1684-4f8f-bbf4-a13f6ecb82bb,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
354a4b4f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/354a4b4f-8b91-4ef5-b9f6-6e95fc4cffc7,ba05wvaw0232,PreBoot,success,Memory,354a4b4f-8b91-4ef5-b9f6-6e95fc4cffc7,,,['HPreboot_StartAutomation Failed Exit Code 20'],,,None
b5143804,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b5143804-176a-4f4a-a577-f905f44b876d,ba05wvaw0266,PreBoot,NoMatch,Memory,b5143804-176a-4f4a-a577-f905f44b876d,,,[],,,None
c68400d3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c68400d3-48ea-4ceb-9b81-3a51f5f44b6a,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,c68400d3-48ea-4ceb-9b81-3a51f5f44b6a,,,['HPreboot_PythonSVIniSetup Failed Exit Code 2'],,,None
1b15a193,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1b15a193-c48d-4408-9fba-8d65bf854868,ba05wvaw0272,PreBoot,success,DefaultFlowBasicTest,1b15a193-c48d-4408-9fba-8d65bf854868,,,['HPreboot_PythonSVIniSetup Failed Exit Code 2'],,,None
9a838135,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9a838135-12b8-4d25-90aa-e255900e40f9,ba05wvaw0283,RebootStation,success,Mesh,9a838135-12b8-4d25-90aa-e255900e40f9,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
07f2a73f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/07f2a73f-68d4-48fa-a45d-2227495942ca,ba05wvaw0253,PreBoot,success,DefaultFlowBasicTest,07f2a73f-68d4-48fa-a45d-2227495942ca,,,['TPreboot_SetUpNgaEnvVars Failed Exit Code 1'],,,None
dfe5e881,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dfe5e881-3324-4054-9140-45964c7d927e,ba05wvaw0266,RebootStation,NoMatch,Memory,dfe5e881-3324-4054-9140-45964c7d927e,,,[],,,None
de66dd29,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/de66dd29-dfbc-4ae8-99ec-63313f46eddb,ba05wvaw0248,PreBoot,success,Concurrency,de66dd29-dfbc-4ae8-99ec-63313f46eddb,,,['HPreboot_SetupCleanup Failed HostHang'],,,None
e1f5d1ec,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e1f5d1ec-7986-41da-a3ab-c871f4924567,ba05wvaw0248,PreBoot,success,Mesh,e1f5d1ec-7986-41da-a3ab-c871f4924567,,,['HPreboot_SetupCleanup Failed HostHang'],,,None
aec0b198,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/aec0b198-6e7e-40f0-93eb-16aaac101a51,ba05wvaw0298,PreTest,success,Mesh,aec0b198-6e7e-40f0-93eb-16aaac101a51,15016194618.0,,['coverage_measure_prepare Failed Exit Code 1'],,,None
e171fdfd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e171fdfd-6392-41cc-a502-cde437e6abf1,ba05wvaw0287,PreTest,success,PCIe,e171fdfd-6392-41cc-a502-cde437e6abf1,,,['coverage_measure_prepare_rkt Failed Exit Code 1'],,,None
6dccc0ce,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6dccc0ce-5a56-4cc4-8a1a-952d465b28f6,ba05wvaw0232,PreTest,success,Memory,6dccc0ce-5a56-4cc4-8a1a-952d465b28f6,,,['coverage_measure_prepare Failed Exit Code 1'],,,None
9f772161,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9f772161-6906-4425-8765-f1ded11f68af,ba05wvaw0253,PreBoot,success,DefaultFlowBasicTest,9f772161-6906-4425-8765-f1ded11f68af,,,['HPreboot_UpdateIFWIBin Failed Exit Code 1'],,,None
75570c6c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/75570c6c-fdeb-4c2d-b84d-4319c0703013,ba05wvaw0240,RebootStation,success,DefaultFlowBasicTest,75570c6c-fdeb-4c2d-b84d-4319c0703013,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
20acc7d6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/20acc7d6-ba58-4db4-a582-2bbfa0910708,ba05wvaw0298,RebootStation,success,Mesh,20acc7d6-ba58-4db4-a582-2bbfa0910708,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
41326b58,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/41326b58-b824-4778-87b9-b12f41a8e018,ba05wvaw0287,PreBoot,success,DefaultFlowBasicTest,41326b58-b824-4778-87b9-b12f41a8e018,,,['TPreboot_UpdateEvtar Failed Exit Code 1'],,,None
98245c2f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/98245c2f-5a93-44a1-a87d-7c7d073ff915,ba05wvaw0232,PreTest,NoMatch,Memory,98245c2f-5a93-44a1-a87d-7c7d073ff915,,,[],,,None
68a8aa07,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/68a8aa07-4494-4199-994e-4cd9bcfe5945,ba05wvaw0232,PreTest,success,Mesh,68a8aa07-4494-4199-994e-4cd9bcfe5945,15016194618.0,,['coverage_measure_prepare Failed Exit Code 1'],,,None
f5b25261,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f5b25261-5cb9-4576-b034-ea87b06573d5,ba05wvaw0248,PreBoot,success,Mesh,f5b25261-5cb9-4576-b034-ea87b06573d5,,,['HPreboot_SetupCleanup Failed HostHang'],,,None
c2377b28,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c2377b28-90b3-4ca2-b2f6-ecbf8a371934,ba05wvaw0298,RebootStation,success,Mesh,c2377b28-90b3-4ca2-b2f6-ecbf8a371934,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
5da89b9c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5da89b9c-d12e-413f-9e59-c0dc201e25bd,ba05wvaw0253,PreBoot,success,DefaultFlowBasicTest,5da89b9c-d12e-413f-9e59-c0dc201e25bd,,,['HPreboot_UpdateIFWIBin Failed Exit Code 1'],,,None
ecc78ad9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ecc78ad9-0f8a-4b32-872e-cdbc79e57b60,ba05wvaw0266,PreTest,success,Mesh,ecc78ad9-0f8a-4b32-872e-cdbc79e57b60,15016194618.0,,['coverage_measure_prepare Failed Exit Code 1'],,,None
ae16c57b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ae16c57b-7805-4c57-a6fb-c73eb403c727,ba05wvaw0266,RebootStation,success,Vtd,ae16c57b-7805-4c57-a6fb-c73eb403c727,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
87a0d63c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/87a0d63c-e0d3-410b-9cf0-593f05118ad4,ba05wvaw0232,Test,a6a64b45-2ebb-4a2d-899c-8ed91b0d3876,Vtd,87a0d63c-e0d3-410b-9cf0-593f05118ad4,,https://axonsv.app.intel.com/apps/record-viewer/a6a64b45-2ebb-4a2d-899c-8ed91b0d3876,"['HW.CORR', 'HW.ERR', 'HW', 'HW.CFG.ERR', 'RTM_execution Failed TimedOut']",,,None
e977cdb2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e977cdb2-9f72-4c16-b448-c3ad10bb01f5,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,e977cdb2-9f72-4c16-b448-c3ad10bb01f5,,,['HPreboot_InstallPckg Failed Exit Code 2'],,,None
de571ee7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/de571ee7-0acd-4706-bb75-aaeef48ae811,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,de571ee7-0acd-4706-bb75-aaeef48ae811,,,['HPreboot_InstallPckg Failed Exit Code 2'],,,None
69b9bf58,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/69b9bf58-e1d9-4d64-a5ef-be5671135d8d,ba05wvaw0232,Test,ca786bef-34e7-49f1-b1cc-8453f4ce8cab,Vtd,69b9bf58-e1d9-4d64-a5ef-be5671135d8d,,https://axonsv.app.intel.com/apps/record-viewer/ca786bef-34e7-49f1-b1cc-8453f4ce8cab,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'RTM_execution Failed TimedOut']",,,None
8efca3b9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8efca3b9-33dd-480a-b94f-229b5abbc1ee,ba05wvaw0240,RebootStation,success,DefaultFlowBasicTest,8efca3b9-33dd-480a-b94f-229b5abbc1ee,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
cb2902b0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/cb2902b0-bf12-42ca-bd37-24f6df39f6ae,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,cb2902b0-bf12-42ca-bd37-24f6df39f6ae,,,['HPreboot_InstallPckg Failed Exit Code 1'],,,None
141bb833,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/141bb833-0396-4a33-acf0-e6b4352707ba,ba05wvaw0283,PreBoot,success,Mesh,141bb833-0396-4a33-acf0-e6b4352707ba,,,['HPreboot_UpdatePypi Failed Exit Code 2'],,,None
30040d51,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/30040d51-b71f-44dd-b984-06c847d98507,ba05wvaw0298,RebootStation,success,Mesh,30040d51-b71f-44dd-b984-06c847d98507,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
57ccc43d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/57ccc43d-e3fc-4c23-bbb9-7bad771e1d5b,ba05wvaw0266,RebootStation,success,Mesh,57ccc43d-e3fc-4c23-bbb9-7bad771e1d5b,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
4c1fe18c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4c1fe18c-ea2c-42f4-850a-868af9b40d0c,ba05wvaw0225,RebootStation,success,Mesh,4c1fe18c-ea2c-42f4-850a-868af9b40d0c,,,['HRebootStation_GraceFulOvr Failed CommandFailed'],,,None
0d7d58e8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0d7d58e8-a3c6-40d4-89fd-b0e7fc7bdaf5,ba05wvaw0249,RebootStation,success,PCIe,0d7d58e8-a3c6-40d4-89fd-b0e7fc7bdaf5,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
a7405133,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a7405133-937f-4091-9804-e18061021e7d,ba05wvaw0232,PostTest,cce515a6-9ea0-472f-9539-024376e4c218,Mesh,a7405133-937f-4091-9804-e18061021e7d,,https://axonsv.app.intel.com/apps/record-viewer/cce515a6-9ea0-472f-9539-024376e4c218,"['HW.CFG.ERR', 'TPostest_ProjectEnd Failed Exit Code 2']",,,None
3b15d613,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3b15d613-465d-4e3e-889e-072355f00c61,ba05wvaw0232,PreTest,success,Memory,3b15d613-465d-4e3e-889e-072355f00c61,,,['coverage_measure_prepare Failed Exit Code 1'],,,None
9dd60273,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9dd60273-7dec-49fa-9b2e-395dd7d5f1e1,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,9dd60273-7dec-49fa-9b2e-395dd7d5f1e1,,,['HPreboot_InstallPckg Failed Exit Code 1'],,,None
245ad704,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/245ad704-7d12-4960-b8e4-38b6a3200f02,ba05wvaw0288,PreBoot,success,Mesh,245ad704-7d12-4960-b8e4-38b6a3200f02,,,['HPreboot_UpdateDbgFoundtion Failed UnexpectedReboot'],,,None
9cd3b1e1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9cd3b1e1-a1b8-47c4-933c-8114bdfec3fd,ba05wvaw0240,PreBoot,success,DefaultFlowBasicTest,9cd3b1e1-a1b8-47c4-933c-8114bdfec3fd,,,['HPreboot_InstallPckg Failed Exit Code 1'],,,None
f7224f4b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f7224f4b-d90a-4f6a-8e50-b9f0b6109698,ba05wvaw0288,PreBoot,success,Mesh,f7224f4b-d90a-4f6a-8e50-b9f0b6109698,,,['HPreboot_BoardInfo Failed UnexpectedReboot'],,,None
c263925b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c263925b-6f7f-4c30-941c-5e83988b7d0a,ba05wvaw0266,RebootStation,success,Mesh,c263925b-6f7f-4c30-941c-5e83988b7d0a,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
a8b46ffd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a8b46ffd-502c-48a7-897a-551b2cb1e32f,ba05wvaw0288,RebootStation,success,Mesh,a8b46ffd-502c-48a7-897a-551b2cb1e32f,,,['TRebootStation_BiosKnbOvr Failed Exit Code 255'],,,None
064d65ed,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/064d65ed-e348-4c7e-ae3b-10cd3b7f2330,ba05wvaw0298,PostTest,365b175e-31e5-4bf7-93fa-cb3ae005b630,Mesh,064d65ed-e348-4c7e-ae3b-10cd3b7f2330,,https://axonsv.app.intel.com/apps/record-viewer/365b175e-31e5-4bf7-93fa-cb3ae005b630,"['HW.CFG.ERR', 'TPostest_ProjectEnd Failed Exit Code 2']",,,None
bc62d43e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/bc62d43e-36a0-41eb-ad90-ede2714b54bf,ba05wvaw0298,RebootStation,success,Mesh,bc62d43e-36a0-41eb-ad90-ede2714b54bf,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
9f8c7e1d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9f8c7e1d-fb16-4b26-b532-03cb6d9a6ecf,ba05wvaw0249,RebootStation,cfcd6683-c307-4d3c-a288-a9d3e0861a1e,PCIe,9f8c7e1d-fb16-4b26-b532-03cb6d9a6ecf,,https://axonsv.app.intel.com/apps/record-viewer/cfcd6683-c307-4d3c-a288-a9d3e0861a1e,"['HW.ERR', 'HW', 'HW.MCE', 'HW.CFG.ERR', 'HW.CORR', 'HRebootStation_GraceFulOvr Failed Exit Code 1']",,,
1668e630,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1668e630-4548-46df-8d2e-5363cac0c345,ba05wvaw0232,PostTest,354bab54-a9ba-4413-a4df-daae3c379894,Mesh,1668e630-4548-46df-8d2e-5363cac0c345,,https://axonsv.app.intel.com/apps/record-viewer/354bab54-a9ba-4413-a4df-daae3c379894,"['HW.CFG.ERR', 'TPostest_ProjectEnd Failed Exit Code 2']",,,None
d762234e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d762234e-cc2e-4d96-99b8-78ea30678af1,ba05wvaw0239,PreBoot,success,DefaultFlowBasicTest,d762234e-cc2e-4d96-99b8-78ea30678af1,,,['TPreboot_InstallPkg Failed CommandExecutionError'],,,None
c6bee653,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/c6bee653-62e5-4007-b179-9deb23f26cbf,ba05wvaw0225,PreTest,success,DefaultFlowBasicTest,c6bee653-62e5-4007-b179-9deb23f26cbf,,,['TPretest_CmbrDynOvrChk Failed Exit Code 1'],,,None
e871e32e,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e871e32e-b1d6-43e1-9240-419592aec8a2,ba05wvaw0232,PreTest,success,Mesh,e871e32e-b1d6-43e1-9240-419592aec8a2,,,['coverage_measure_prepare Failed Exit Code 1'],,,None
345a13db,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/345a13db-831b-4375-a503-aa8d0fdaf9c0,ba05wvaw0288,RebootStation,success,Mesh,345a13db-831b-4375-a503-aa8d0fdaf9c0,,,['TRebootStation_BiosKnbOvr Failed Exit Code 255'],,,None
fbf63380,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fbf63380-b576-4f2c-994e-f3b2235e2c68,ba05wvaw0283,PreBoot,success,DefaultFlowBasicTest,fbf63380-b576-4f2c-994e-f3b2235e2c68,,,['HPreboot_InstallPckg Failed Exit Code 2'],,,None
6a9404a2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6a9404a2-76d1-4249-a05f-e8c64feea260,ba05wvaw0240,RebootStation,success,DefaultFlowBasicTest,6a9404a2-76d1-4249-a05f-e8c64feea260,,,['HRebootStation_GraceFulOvr Failed Exit Code 1'],,,None
9d1fc738,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9d1fc738-39eb-4f53-8d3f-3e73cdd7442b,ba05wvaw0283,PreBoot,success,DefaultFlowBasicTest,9d1fc738-39eb-4f53-8d3f-3e73cdd7442b,,,['TPreboot_UpdateEvtar Failed Exit Code 1'],,,None
