Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
b00c8c8c,ba05wvaw0278,Test,8c014af4-33d6-4a48-abbc-05fd8fbbb251,RAS,b00c8c8c-1947-49ab-8138-492e6f875d2e,,https://axonsv.app.intel.com/apps/record-viewer/8c014af4-33d6-4a48-abbc-05fd8fbbb251,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
11494e75,ba05wvaw0208,PreBoot,3921419f-d524-43bd-bc9d-f4dfffc3c838,RAS,11494e75-69fc-48c1-9617-2651e2cfe296,,https://axonsv.app.intel.com/apps/record-viewer/3921419f-d524-43bd-bc9d-f4dfffc3c838,"['HW.CORR', 'HW.ERR', 'HW.MCE', 'HW.MCE.IIO', 'HW']",,,"['mscod: IOMCA error from Global IEH-IOMCA (from BUS=0x22, DEV=0x2, FUNC=0x0) signaled to ubox via global IEH. Check the global and satellite IEHs for more info'] ['UBOX ERROR ( mcacod:0xe0b desc:IOSF error)( mscod:0x0 desc: IOMCA (from BUS=0x22, DEV=0x2, FUNC=0x0) signaled to ubox via global IEH. Check the global and satellite IEHs for more info)'] ['corerrsts_oob.advisory_non_fatal_error_status', 'msm_corecrashlog_ctrl.haderror: Crashlog collection flow for Core Crashlog record had an error', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.crashlog_err: error occurred during the automated CrashLog flow', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr'] None"
b1774c6e,ba05wvaw0254,Test,f6a215c3-482b-46e0-aa2a-6ded31697962,RAS,b1774c6e-66c1-49b7-a462-9ab7ece568d3,,https://axonsv.app.intel.com/apps/record-viewer/f6a215c3-482b-46e0-aa2a-6ded31697962,"['HW.CORR', 'HW.CFG.ERR', 'HW']",,,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!'] ['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None"
5a0f289d,ba05wvaw0261,Test,fe7747ce-d2b6-4f6a-b123-33acca35caa5,RAS,5a0f289d-2577-4e7c-bfd3-e875d1f0aefc,,https://axonsv.app.intel.com/apps/record-viewer/fe7747ce-d2b6-4f6a-b123-33acca35caa5,"['HW.MCE.IMC', 'HW.MCE', 'HW', 'HW.ERR', 'HW.CORR']",,,None None None None None None None None None None None None
076e0066,ba05wvaw0258,Test,b512b645-c622-438b-ae80-c5b7c721d6f4,RAS,076e0066-cda2-4ede-a9e4-b08b6f43cfc4,,https://axonsv.app.intel.com/apps/record-viewer/b512b645-c622-438b-ae80-c5b7c721d6f4,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
fae13d5e,ba05wvaw0219,Test,a820d345-be5b-437a-ab9c-51e49e5712b4,RDT_Mesh,fae13d5e-43fc-4a40-9bc3-cfe61bb38c69,14023990689.0,https://axonsv.app.intel.com/apps/record-viewer/a820d345-be5b-437a-ab9c-51e49e5712b4,"['HW', 'HW.CORR', 'HW.ERR']",https://hsdes.intel.com/appstore/article/#/14023990689,https://axon.intel.com/app/view/a820d345-be5b-437a-ab9c-51e49e5712b4,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None"
cf4dfa59,ba05wvaw0219,RebootStation,6072cd40-e94a-4faa-887c-6a70b422f427,RDT_Mesh,cf4dfa59-3e36-4bd9-b447-5bc38746a5da,,https://axonsv.app.intel.com/apps/record-viewer/6072cd40-e94a-4faa-887c-6a70b422f427,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None"
ebeca960,ba05wvaw0258,Test,e96f80a0-cc1d-424e-93b0-b6779848f559,RDT_Mesh,ebeca960-ef67-448d-b8d3-5fded56889dd,,https://axonsv.app.intel.com/apps/record-viewer/e96f80a0-cc1d-424e-93b0-b6779848f559,"['HW.CORR', 'HW.ERR', 'HW', 'HW.MCE', 'HW.MCE.IMC']",,,None None None None None None None None None None None None
97a02f63,ba05wvaw0212,Test,9d25ad37-a4d9-42d1-b457-c6a3d051de6d,RDT_Mesh,97a02f63-c0e7-4eeb-9278-3c2b49e81b88,14024070835.0,https://axonsv.app.intel.com/apps/record-viewer/9d25ad37-a4d9-42d1-b457-c6a3d051de6d,"['HW.ERR', 'HW', 'HW.CORR']",https://hsdes.intel.com/appstore/article/#/14024070835,https://axon.intel.com/app/view/9d25ad37-a4d9-42d1-b457-c6a3d051de6d,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None"
bdba9657,ba05wvaw0261,Test,d1ee5c90-b4c5-4e7f-8e53-b03f4c37b12e,RDT_Mesh,bdba9657-4c43-486c-a28c-a4f224c8cf55,,https://axonsv.app.intel.com/apps/record-viewer/d1ee5c90-b4c5-4e7f-8e53-b03f4c37b12e,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
aee9b2b1,ba05wvaw0219,Test,c49aa2e6-86e7-4c44-9bcc-f92f64a074d0,RDT_Mesh,aee9b2b1-355c-41b4-8003-b2f6d50940b5,,https://axonsv.app.intel.com/apps/record-viewer/c49aa2e6-86e7-4c44-9bcc-f92f64a074d0,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None"
fabae2e0,ba05wvaw0250,Test,2a16f997-957b-4517-9d67-58657f3da4c8,Concurrency,fabae2e0-3aa6-4dfd-893a-f6e25f1433c8,,https://axonsv.app.intel.com/apps/record-viewer/2a16f997-957b-4517-9d67-58657f3da4c8,"['HW.CORR', 'HW.ERR', 'HW', 'HW.MCE', 'HW.MCE.IMC']",,,None None None None None None None None None None None None
6c4d394c,ba05wvaw0248,PostTest,0674994a-475d-7883-8000-145ea96becd8,Concurrency,6c4d394c-643c-4664-8938-4be104ee1005,,https://axonsv.app.intel.com/apps/record-viewer/0674994a-475d-7883-8000-145ea96becd8,"['HW.CORR', 'HW.ERR', 'HW']",,,"['uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
fd255afb,ba05wvaw0274,Test,34907928-8b1b-4daf-ae70-1e3086c143f5,Concurrency,fd255afb-4942-4819-8cee-a226f09978cd,,https://axonsv.app.intel.com/apps/record-viewer/34907928-8b1b-4daf-ae70-1e3086c143f5,"['HW.ERR', 'HW', 'HW.CORR']",,,"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
31d9c77a,ba05wvaw0249,Test,d0ae2ec0-2348-435e-a84c-1bcb99ae8ead,Concurrency,31d9c77a-202f-4014-a81f-7d057bc2cde4,,https://axonsv.app.intel.com/apps/record-viewer/d0ae2ec0-2348-435e-a84c-1bcb99ae8ead,"['HW.ERR', 'HW', 'HW.CORR']",,,"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
f20e5026,ba05wvaw0244,Test,5614ed1f-856b-4d2a-974a-05f425768982,Concurrency,f20e5026-a1aa-45ab-b3f5-c330e79eb233,,https://axonsv.app.intel.com/apps/record-viewer/5614ed1f-856b-4d2a-974a-05f425768982,"['HW.ERR', 'HW', 'HW.CORR']",,,"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None"
5cb59c2f,ba05wvaw0225,PreBoot,84e7606a-a623-421c-8eed-6f95ea0c2cce,Concurrency,5cb59c2f-b489-41f7-a09b-30df207f7fbe,,https://axonsv.app.intel.com/apps/record-viewer/84e7606a-a623-421c-8eed-6f95ea0c2cce,"['HW.ERR', 'HW.CORR', 'HW']",,,"['uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
4cb0c87f,ba05wvaw0212,RebootStation,3e7d47f6-2371-42e0-9057-575efde03254,Concurrency,4cb0c87f-0ea2-440e-beaf-c834678d9a2a,,https://axonsv.app.intel.com/apps/record-viewer/3e7d47f6-2371-42e0-9057-575efde03254,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None"
ae360438,ba05wvaw0274,Test,49170f7c-8f2e-45d9-be7e-e461cde9e2ed,Concurrency,ae360438-f52c-4cb0-a649-d2b1a142d832,,https://axonsv.app.intel.com/apps/record-viewer/49170f7c-8f2e-45d9-be7e-e461cde9e2ed,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
524ffa33,ba05wvaw0225,Test,ef8aa5be-c269-4cdd-ad8b-8557b76b1379,Concurrency,524ffa33-650d-4a91-9f96-3ccb070cd259,,https://axonsv.app.intel.com/apps/record-viewer/ef8aa5be-c269-4cdd-ad8b-8557b76b1379,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
c4081e31,ba05wvaw0247,Test,ab9fd8a8-6c56-4809-9d69-eede0d44c17f,Concurrency,c4081e31-e32f-4d72-a7bf-5f8a110e63ce,,https://axonsv.app.intel.com/apps/record-viewer/ab9fd8a8-6c56-4809-9d69-eede0d44c17f,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
538463ee,ba05wvaw0251,PostTest,ba44c94e-6342-4fc5-a2ef-a635eca8565a,Concurrency,538463ee-6b53-4066-83fc-1d0adc5a2524,,https://axonsv.app.intel.com/apps/record-viewer/ba44c94e-6342-4fc5-a2ef-a635eca8565a,"['HW.ERR', 'HW.CFG.ERR', 'HW', 'HW.CORR']",,,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!'] ['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None"
0dbf46b0,ba05wvaw0219,RebootStation,d9f78eae-2cb2-4044-b3d5-b077f5c68162,Concurrency,0dbf46b0-a5e9-41e2-af08-f40baa5eb1f2,,https://axonsv.app.intel.com/apps/record-viewer/d9f78eae-2cb2-4044-b3d5-b077f5c68162,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None"
4aaa2039,ba05wvaw0248,PostTest,0674a2a1-4ce0-7c01-8000-42291621fe0d,Concurrency,4aaa2039-d334-4dc1-a38c-b0a68c9900d0,,https://axonsv.app.intel.com/apps/record-viewer/0674a2a1-4ce0-7c01-8000-42291621fe0d,"['HW.ERR', 'HW', 'HW.CORR']",,,"['uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
ba040e82,ba05wvaw0274,RebootStation,264982d0-958c-4bbc-b60e-71c1ab58b19e,Concurrency,ba040e82-3274-45fa-ba6a-ad73a317594d,,https://axonsv.app.intel.com/apps/record-viewer/264982d0-958c-4bbc-b60e-71c1ab58b19e,"['HW.CORR', 'HW', 'HW.ERR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None"
becf07d9,ba05wvaw0247,Test,7639b92d-d74c-4ef6-bf5d-b2dfcef3dc00,Concurrency,becf07d9-ef7c-48a2-8e57-948dbed2e926,,https://axonsv.app.intel.com/apps/record-viewer/7639b92d-d74c-4ef6-bf5d-b2dfcef3dc00,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
412236df,ba05wvaw0247,Test,cfb04b58-2a7c-42b8-ae94-fb98a4013b67,Concurrency,412236df-61c7-4fb3-a097-e8efc6ce205e,,https://axonsv.app.intel.com/apps/record-viewer/cfb04b58-2a7c-42b8-ae94-fb98a4013b67,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
bae25ef1,ba05wvaw0247,Test,035db0d0-6e2b-43a2-8bc0-4e950a7db5ec,Concurrency,bae25ef1-63de-4c46-b83a-4a433e164dbf,,https://axonsv.app.intel.com/apps/record-viewer/035db0d0-6e2b-43a2-8bc0-4e950a7db5ec,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
aae421f5,ba05wvaw0247,Test,421b22c0-dc5f-4c93-8788-ae6ca1aff29d,Concurrency,aae421f5-3e89-4d45-bd2e-32dc26974feb,,https://axonsv.app.intel.com/apps/record-viewer/421b22c0-dc5f-4c93-8788-ae6ca1aff29d,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
242668fb,ba05wvaw0251,Test,18800a79-4a27-4e59-a947-ca248ccf9e5d,Concurrency,242668fb-206e-4742-8ced-abde8a4fdc1a,,https://axonsv.app.intel.com/apps/record-viewer/18800a79-4a27-4e59-a947-ca248ccf9e5d,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']",,,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!'] ['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None"
0ac92c1b,ba05wvaw0247,Test,8ff8bb36-27ea-4377-a04f-43642182a598,Concurrency,0ac92c1b-6ce8-4ec6-b1e8-5573b6d6f476,,https://axonsv.app.intel.com/apps/record-viewer/8ff8bb36-27ea-4377-a04f-43642182a598,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
1db12fcc,ba05wvaw0247,Test,8a4eae64-0f40-45c6-a625-79ef0e57e11f,Concurrency,1db12fcc-0c8b-4d6e-a554-65c9ed8f5eee,,https://axonsv.app.intel.com/apps/record-viewer/8a4eae64-0f40-45c6-a625-79ef0e57e11f,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
5ea5d483,ba05wvaw0261,Test,c61b7b6c-255b-4d00-a3b7-cbacce89ef7e,Concurrency,5ea5d483-885b-4a10-9490-4888e222e700,,https://axonsv.app.intel.com/apps/record-viewer/c61b7b6c-255b-4d00-a3b7-cbacce89ef7e,"['HW.CORR', 'HW', 'HW.ERR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
96ffb2cc,ba05wvaw0251,Test,67e00c93-c18b-4376-be25-fbba1eabaf56,Concurrency,96ffb2cc-f2d7-4b59-8f95-984cbff8c67c,,https://axonsv.app.intel.com/apps/record-viewer/67e00c93-c18b-4376-be25-fbba1eabaf56,"['HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']",,,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!'] ['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None"
43648961,ba05wvaw0251,PostTest,bc7fefad-7528-4764-9f3f-b7664fcf1dca,Reset,43648961-c3d7-42a7-9be7-08e9ad2b104d,,https://axonsv.app.intel.com/apps/record-viewer/bc7fefad-7528-4764-9f3f-b7664fcf1dca,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']",,,"['socket0.io0.uncore.hwrs.gpsb.poc_straps.txt_plten is not 1!'] ['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None"
10a70aa9,ba05wvaw0247,Test,c732671d-d177-4136-a6c5-a9cff2d2b828,Reset,10a70aa9-055d-4a07-b70f-ad6eaa76897f,,https://axonsv.app.intel.com/apps/record-viewer/c732671d-d177-4136-a6c5-a9cff2d2b828,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
5c7a4618,ba05wvaw0247,Test,c4aa41a5-1a88-40fe-b426-63c6b1616083,Reset,5c7a4618-3c59-4e64-9f4d-0b7da1a3f532,,https://axonsv.app.intel.com/apps/record-viewer/c4aa41a5-1a88-40fe-b426-63c6b1616083,"['HW.ERR', 'HW', 'HW.CORR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None None"
